ax,ay,az,gx,gy,gz
1167,-1978,-1457,1534,-314,-66
1078,-1940,-1461,1549,-221,21
1034,-1898,-1387,1569,-116,51
1011,-1862,-1324,1562,40,62
1047,-1821,-1334,1538,233,63
1106,-1783,-1311,1529,366,118
1150,-1755,-1204,1530,451,228
1139,-1685,-1111,1505,525,373
1037,-1632,-1037,1455,598,532
908,-1595,-969,1415,611,648
822,-1566,-894,1371,681,702
746,-1527,-803,1308,811,736
663,-1525,-764,1228,893,794
534,-1530,-709,1173,879,876
342,-1543,-636,1096,875,919
134,-1618,-634,991,1023,863
16,-1682,-749,911,1260,734
-38,-1732,-884,881,1370,671
-141,-1800,-915,936,1333,697
-181,-1814,-733,1027,1173,733
-213,-1801,-532,1026,1074,771
-292,-1830,-440,942,1107,809
-425,-1904,-402,859,1101,815
-618,-2006,-410,775,1144,735
-734,-2092,-377,722,1250,579
-772,-2164,-339,685,1315,446
-888,-2252,-409,657,1339,368
-1090,-2323,-502,689,1401,254
-1119,-2366,-567,791,1440,113
-1033,-2336,-498,942,1471,10
-1070,-2257,-378,1035,1465,5
-1158,-2220,-268,1071,1336,53
-1180,-2179,-162,1081,1261,51
-1272,-2168,-95,1039,1278,39
-1387,-2110,3,1003,1292,22
-1457,-2045,142,948,1190,-5
-1521,-1992,176,830,1105,-10
-1541,-1950,124,709,1038,-1
-1610,-1967,-4,642,868,52
-1631,-1985,-109,666,700,60
-1587,-1946,-76,752,604,3
-1610,-1937,-129,797,577,-39
-1703,-1912,-104,889,587,-112
-1755,-1847,53,966,554,-219
-1729,-1791,184,954,512,-326
-1701,-1741,246,888,495,-414
-1645,-1711,252,810,457,-464
-1555,-1692,207,772,302,-450
-1474,-1647,220,781,79,-384
-1505,-1629,242,782,-68,-324
-1593,-1635,185,786,-163,-334
-1595,-1601,168,842,-242,-432
-1565,-1552,205,906,-238,-567
-1485,-1492,228,935,-160,-722
-1380,-1475,253,946,-95,-832
-1321,-1403,329,963,-185,-825
-1263,-1305,498,949,-431,-775
-1214,-1285,656,845,-697,-733
-1128,-1274,630,687,-822,-764
-966,-1263,492,568,-894,-794
-824,-1264,437,521,-955,-797
-773,-1234,433,486,-949,-811
-706,-1245,396,451,-969,-841
-587,-1213,436,453,-998,-872
-503,-1194,506,418,-987,-905
-490,-1217,458,349,-960,-941
-432,-1208,413,326,-1057,-956
-281,-1179,415,301,-1213,-950
-167,-1164,405,248,-1297,-951
-119,-1167,396,195,-1295,-973
36,-1150,395,132,-1251,-1029
220,-1143,353,56,-1175,-1073
206,-1139,282,20,-1100,-1041
243,-1085,332,25,-1130,-989
319,-1012,414,-27,-1211,-946
306,-1015,357,-139,-1208,-918
342,-1036,313,-198,-1231,-921
476,-1008,330,-248,-1244,-949
549,-1059,282,-337,-1165,-961
481,-1134,246,-377,-1141,-938
527,-1102,303,-399,-1177,-948
674,-1131,289,-493,-1113,-986
783,-1209,161,-593,-979,-1021
878,-1225,76,-635,-934,-1020
1031,-1252,19,-653,-921,-990
1188,-1270,-39,-647,-905,-946
1206,-1292,-24,-626,-871,-867
1225,-1286,108,-615,-865,-790
1260,-1270,164,-680,-859,-710
1271,-1310,133,-779,-909,-610
1379,-1352,79,-874,-927,-550
1440,-1426,-55,-956,-836,-488
1417,-1512,-195,-972,-767,-417
1454,-1565,-290,-935,-721,-354
1527,-1647,-273,-882,-629,-307
1588,-1673,-245,-860,-445,-314
1704,-1682,-276,-878,-247,-319
1833,-1719,-306,-894,-155,-228
1860,-1770,-297,-907,-138,-56
1840,-1789,-290,-921,-137,123
1809,-1855,-297,-938,-141,294
1734,-1925,-281,-932,-123,427
1652,-1974,-318,-952,26,443
1669,-2062,-440,-975,323,380
1668,-2143,-516,-937,490,383
1641,-2174,-545,-877,586,412
1603,-2174,-520,-829,722,413
1574,-2197,-524,-805,878,414
1630,-2181,-546,-787,969,434
1692,-2141,-524,-779,1001,536
1645,-2146,-488,-792,1019,674
1573,-2176,-519,-821,1024,796
1563,-2178,-575,-824,1105,885
1504,-2175,-662,-808,1223,986
1347,-2149,-712,-761,1316,1088
1183,-2096,-713,-717,1360,1190
993,-2065,-773,-704,1391,1293
821,-2078,-833,-669,1357,1405
671,-2017,-787,-590,1285,1497
488,-1946,-703,-549,1260,1539
288,-1887,-707,-568,1384,1472
222,-1890,-815,-579,1587,1339
189,-1824,-841,-517,1696,1272
163,-1707,-768,-454,1680,1284
68,-1597,-661,-440,1696,1328
-90,-1495,-588,-491,1677,1388
-227,-1480,-592,-581,1599,1432
-343,-1547,-611,-636,1535,1455
-431,-1508,-568,-636,1446,1460
-561,-1475,-594,-669,1412,1440
-749,-1476,-680,-703,1469,1395
-861,-1420,-636,-682,1408,1326
-942,-1350,-553,-702,1328,1245
-1060,-1374,-567,-776,1358,1163
-1134,-1421,-662,-810,1317,1104
-1109,-1426,-598,-758,1182,1074
-1146,-1372,-375,-730,1071,1074
-1327,-1360,-266,-827,1066,1075
-1493,-1352,-237,-946,1037,1007
-1558,-1337,-299,-1069,966,905
-1586,-1406,-487,-1192,941,806
-1619,-1522,-661,-1236,841,742
-1650,-1589,-671,-1200,649,674
-1636,-1610,-576,-1185,519,577
-1654,-1685,-603,-1239,529,465
-1665,-1755,-708,-1279,551,357
-1668,-1797,-710,-1265,451,266
-1644,-1802,-626,-1271,308,200
-1624,-1872,-585,-1337,185,159
-1588,-1979,-734,-1424,43,149
-1595,-2071,-794,-1427,-142,154
-1627,-2139,-807,-1409,-294,131
-1693,-2192,-810,-1410,-376,88
-1795,-2245,-865,-1426,-475,31
